datetime,open,high,low,close
2024-08-04,2903.23999,2933.34009,2652.58008,2689.3501
2024-08-03,2989.6001,3017.6001,2861.1001,2902.79004
2024-08-02,3203.30005,3217.5,2967.73999,2989.67993
2024-08-01,3232.19995,3242.58008,3080.98999,3203.69995
2024-07-31,3279.56006,3349.0,3214.92993,3232.19995
2024-07-30,3317.95996,3365.40991,3235.54004,3279.12012
2024-07-29,3271.040039,3396.40991,3259.41992,3318.31006
2024-07-28,3248.6001,3283.62012,3201.19995,3271.040039
2024-07-27,3274.94995,3327.73999,3193.78003,3250.050049
2024-07-26,3175.57007,3285.27002,3171.30005,3274.94995
2024-07-25,3336.040039,3342.0,3088.36011,3175.6499
2024-07-24,3482.47998,3487.5,3312.30005,3336.040039
2024-07-23,3439.23999,3539.21997,3390.72998,3482.47998
2024-07-22,3535.77002,3560.23999,3423.46997,3439.23999
2024-07-21,3516.34009,3545.070068,3412.01001,3535.44995
2024-07-20,3503.1001,3539.15991,3480.1499,3516.34009
2024-07-19,3426.28003,3539.19995,3377.96997,3503.1001
2024-07-18,3388.030029,3488.65991,3368.56006,3426.28003
2024-07-17,3444.11011,3515.29004,3377.19995,3388.030029
2024-07-16,3483.11011,3497.58008,3347.26001,3443.87012
2024-07-15,3244.77002,3492.17993,3233.26001,3482.90991
2024-07-14,3175.82007,3267.81006,3163.90991,3244.68994
2024-07-13,3132.98999,3201.25,3113.77002,3175.47998
2024-07-12,3099.19995,3156.65991,3047.86011,3132.98999
2024-07-11,3101.38989,3216.45996,3054.67993,3099.19995
2024-07-10,3067.030029,3149.94995,3024.98999,3101.38989
2024-07-09,3019.33008,3113.32007,3004.69995,3066.40991
2024-07-08,2930.88989,3084.82007,2825.040039,3019.33008
2024-07-07,3066.83008,3073.11011,2923.28003,2930.90991
2024-07-06,2982.28003,3081.28003,2955.67993,3066.83008
2024-07-05,3056.21997,3108.0,2824.090088,2982.30005
2024-07-04,3298.050049,3313.1499,3053.71997,3059.19995
2024-07-03,3421.41992,3432.070068,3253.46997,3295.51001
2024-07-02,3442.01001,3463.6001,3401.81006,3421.40991
2024-07-01,3439.43994,3521.52002,3424.81006,3442.12012
2024-06-30,3378.62988,3459.48999,3355.88989,3438.02002
2024-06-29,3380.19995,3407.91992,3372.45996,3378.51001
2024-06-28,3450.15991,3488.12012,3368.65991,3379.90991
2024-06-27,3371.36011,3476.080078,3363.17993,3450.26001
2024-06-26,3394.8501,3424.87988,3327.70996,3370.8999
2024-06-25,3352.37012,3426.53003,3336.42993,3394.70996
2024-06-24,3420.13989,3435.56006,3243.87988,3352.16992
2024-06-23,3496.18994,3520.98999,3409.55005,3420.88989
2024-06-22,3518.54004,3521.12988,3476.33008,3495.87012
2024-06-21,3513.1499,3547.8999,3446.72998,3518.54004
2024-06-20,3560.22998,3624.5,3485.29004,3512.8501
2024-06-19,3483.70996,3587.55005,3466.44995,3560.13989
2024-06-18,3511.59009,3516.78003,3363.15991,3483.40991
2024-06-17,3624.47998,3637.53003,3466.47998,3511.59009
2024-06-16,3569.030029,3652.61011,3541.37012,3624.51001
2024-06-15,3481.79004,3592.40991,3473.44995,3568.080078
2024-06-14,3469.40991,3531.16992,3364.80005,3481.34009
2024-06-13,3560.0,3560.87988,3431.53003,3469.070068
2024-06-12,3497.01001,3655.26001,3462.34009,3560.15991
2024-06-11,3667.72998,3672.54004,3435.46997,3497.26001
2024-06-10,3706.52002,3713.33008,3644.97998,3667.81006
2024-06-09,3681.34009,3720.42993,3666.55005,3706.51001
2024-06-08,3678.37988,3709.65991,3666.98999,3681.90991
2024-06-07,3813.45996,3840.56006,3600.040039,3678.43994
2024-06-06,3865.38989,3874.98999,3763.51001,3812.91992
2024-06-05,3810.20996,3886.56006,3778.080078,3865.19995
2024-06-04,3767.77002,3831.77002,3741.88989,3810.34009
2024-06-03,3781.070068,3847.98999,3759.83008,3767.83008
2024-06-02,3815.87988,3837.65991,3753.37988,3781.3999
2024-06-01,3763.31006,3832.48999,3752.38989,3816.090088
2024-05-31,3747.6,3848.7,3724.3,3762.25
2024-05-30,3767.61,3825.44,3703.74,3746.8
2024-05-29,3845.22,3887.41,3744.83,3767.51
2024-05-28,3894.45,3930.99,3774.51,3844.84
2024-05-27,3825.77,3976.77,3823.4,3894.31
2024-05-26,3749.4,3884.03,3731.54,3826.39
2024-05-25,3727.52,3779.71,3709.05,3749.35
2024-05-24,3783.58,3829.68,3627.41,3728.02
2024-05-23,3738.38,3949.17,3546.33,3784.02
2024-05-22,3789.29,3812.48,3651.27,3738.8
2024-05-21,3660.22,3841.43,3618.92,3791.32
2024-05-20,3071.26,3692.5,3047.96,3660.3
2024-05-19,3122.88,3136.22,3054.01,3072.22
2024-05-18,3091.91,3146.39,3083.59,3122.22
2024-05-17,2944.76,3119.56,2933.23,3092.62
2024-05-16,3033.78,3040.8,2923.69,2945.0
2024-05-15,2882.26,3040.6001,2863.6,3034.39
2024-05-14,2950.59,2960.43,2862.06,2882.16
2024-05-13,2929.23,2995.7,2865.15,2949.85
2024-05-12,2912.15,2955.31,2901.79,2928.95
2024-05-11,2910.15,2945.1,2886.93,2912.54
2024-05-10,3035.84,3053.51,2878.86,2910.1
2024-05-09,2974.07,3059.4,2950.45,3036.41
2024-05-08,3005.83,3038.0,2937.61,2974.08
2024-05-07,3063.41,3129.59,3000.3,3005.84
2024-05-06,3136.65,3220.82,3046.05,3062.4
2024-05-05,3117.15,3170.91,3072.75,3136.5
2024-05-04,3102.49,3167.92,3092.25,3117.14
2024-05-03,2985.66,3126.32,2957.77,3102.22
2024-05-02,2971.79,3015.92,2892.86,2985.96
2024-05-01,3013.51,3023.1,2816.99,2971.63
2024-04-30,3217.72,3251.05,2921.0,3014.41
2024-04-29,3261.65,3286.96,3115.9,3217.54
2024-04-28,3255.15,3360.3,3250.19,3263.55
2024-04-27,3132.58,3283.68,3068.26,3255.14
2024-04-26,3155.71,3168.13,3102.0,3131.21
2024-04-25,3140.64,3190.69,3077.27,3155.77
2024-04-24,3219.29,3293.38,3105.01,3141.11
2024-04-23,3200.43,3263.63,3152.15,3219.31
2024-04-22,3147.55,3235.47,3129.25,3200.45
2024-04-21,3155.66,3197.04,3116.4,3147.75
2024-04-20,3057.1,3169.9,3019.3,3155.76
2024-04-19,3064.56,3125.83008,2866.01,3056.67
2024-04-18,2984.98,3093.4,2954.16,3064.63
2024-04-17,3083.54,3122.99,2914.5,2985.45
2024-04-16,3102.39,3126.99,2987.52,3083.53
2024-04-15,3154.69,3277.21,3024.66,3102.12
2024-04-14,3006.74,3173.93,2907.0,3155.16
2024-04-13,3238.07,3301.91,2852.59,3006.74
2024-04-12,3502.5,3552.01,3104.3,3238.08
2024-04-11,3545.04,3617.58,3474.73,3502.5
2024-04-10,3505.69,3562.63,3413.01,3544.89
2024-04-09,3693.47,3724.95,3453.72,3506.26
2024-04-08,3454.07,3726.92,3407.04,3694.1
2024-04-07,3351.42,3459.12,3344.28,3454.07
2024-04-06,3316.96,3397.84,3307.35,3351.42
2024-04-05,3328.39,3347.23,3210.53,3317.22
2024-04-04,3310.3,3442.23,3251.8,3328.39
2024-04-03,3278.45,3365.0,3201.01,3310.16
2024-04-02,3503.69,3505.41,3213.0,3278.23
2024-04-01,3644.94,3645.73,3415.0,3503.7
2024-03-31,3506.04,3654.23,3505.19,3645.32
2024-03-30,3510.36,3565.01,3486.01,3505.41
2024-03-29,3560.96,3584.06,3472.84,3510.36
2024-03-28,3502.1,3610.0,3465.39,3560.39
2024-03-27,3587.21,3665.0,3461.29,3501.73
2024-03-26,3590.33,3679.54,3543.31,3587.21
2024-03-25,3455.74,3659.0,3420.49,3590.51
2024-03-24,3329.78,3471.17,3300.0,3454.31
2024-03-23,3335.48,3434.45,3270.48,3330.86
2024-03-22,3492.46,3541.97,3249.4,3335.0
2024-03-21,3516.11,3585.81,3411.9,3492.38
2024-03-20,3158.68,3534.99,3058.66,3515.12
2024-03-19,3520.28,3547.13,3150.85,3165.29
2024-03-18,3644.82,3644.82,3454.78,3520.28
2024-03-17,3522.33,3678.84,3412.95,3644.7
2024-03-16,3742.14,3780.72,3468.45,3523.22
2024-03-15,3882.89,3933.79,3569.73,3740.5
2024-03-14,4004.96,4010.82,3724.02,3881.62
2024-03-13,3981.79,4081.61,3933.05,4004.55
2024-03-12,4065.9,4088.0,3830.77,3979.43
2024-03-11,3877.57,4088.0,3730.0,4065.65
2024-03-10,3905.57,3963.0,3793.12,3878.64
2024-03-09,3883.85,3940.5,3872.01,3905.53
2024-03-08,3868.02,3994.48,3822.47,3883.59
2024-03-07,3819.01,3932.26,3735.71,3868.01
2024-03-06,3553.18,3900.0,3500.0,3818.5
2024-03-05,3626.55,3819.64,3206.0,3553.19
2024-03-04,3488.05,3641.48,3431.57,3626.13
2024-03-03,3420.78,3491.72,3362.59,3488.19
2024-03-02,3432.87,3459.5,3394.8,3420.45
2024-03-01,3339.92,3449.85,3337.31,3432.84
2024-02-29,3383.15,3523.02,3299.07,3340.02
2024-02-28,3242.42,3485.88,3198.51,3383.19
2024-02-27,3176.01,3287.96,3165.0,3242.11
2024-02-26,3112.68,3194.99,3037.38,3176.01
2024-02-25,2991.72,3120.99,2983.22,3112.64
2024-02-24,2922.37,3005.37,2906.59,2991.72
2024-02-23,2971.64,2992.26,2906.66,2922.42
2024-02-22,2967.14,3033.47,2907.01,2971.43
2024-02-21,3014.54,3018.03,2869.01,2967.14
2024-02-20,2944.2,3033.0,2875.62,3014.56
2024-02-19,2881.02,2984.33,2819.52,2944.48
2024-02-18,2786.56,2894.98,2668.6,2880.98
2024-02-17,2801.83,2804.53,2718.81,2785.28
2024-02-16,2822.83,2857.39,2744.2,2801.82
2024-02-15,2774.95,2865.97,2761.36,2822.5
2024-02-14,2640.41,2785.66,2618.68,2775.13
2024-02-13,2659.32,2685.76,2591.4,2640.15
2024-02-12,2507.13,2665.0,2472.22,2658.88
2024-02-11,2500.04,2539.13,2493.62,2507.13
2024-02-10,2486.7,2515.78,2472.15,2500.03
2024-02-09,2419.7,2524.66,2419.15,2486.14
2024-02-08,2425.09,2462.43,2411.91,2419.7
2024-02-07,2372.6,2444.39,2353.68,2424.96
2024-02-06,2301.98999,2391.65,2298.92993,2372.29
2024-02-05,2290.01001,2337.66992,2270.0,2301.63989
2024-02-04,2296.66992,2309.98999,2270.68994,2290.0
2024-02-03,2308.69995,2329.81006,2293.44995,2296.66992
2024-02-02,2304.23999,2324.43994,2282.21997,2308.69995
2024-02-01,2283.11011,2310.96997,2243.20996,2304.23999
2024-01-31,2342.27,2351.74,2265.27002,2283.12012
2024-01-30,2317.34,2392.12,2297.2,2343.04
2024-01-29,2257.29,2321.87,2234.36,2317.47
2024-01-28,2267.46,2307.14,2240.11,2257.28
2024-01-27,2267.77,2283.7,2251.61,2267.45
2024-01-26,2218.3,2281.79,2195.76,2268.06
2024-01-25,2235.06,2242.16,2171.67,2218.32
2024-01-24,2242.66,2264.85,2196.28,2235.03
2024-01-23,2313.65,2350.94,2168.84,2242.16
2024-01-22,2456.75,2466.16,2303.0,2313.72
2024-01-21,2472.11,2481.97,2451.35,2456.58
2024-01-20,2491.87,2491.87,2454.57,2472.06
2024-01-19,2470.78,2504.45,2415.86,2491.91
2024-01-18,2530.69,2548.98,2421.94,2470.87
2024-01-17,2587.12,2592.69,2507.14,2530.91
2024-01-16,2511.91,2612.87,2500.63,2587.2
2024-01-15,2473.35,2553.3,2301.95,2511.96
2024-01-14,2578.76,2578.84,2460.34,2473.59
2024-01-13,2522.66,2589.98,2497.66,2578.52
2024-01-12,2618.01,2717.03,2458.0,2522.14
2024-01-11,2585.93,2688.49,2565.72,2618.17
2024-01-10,2343.66,2659.7,2339.05,2585.95
2024-01-09,2330.56,2370.98,2227.14,2343.81
2024-01-08,2221.58,2357.87,2166.68,2330.32
2024-01-07,2240.83,2257.53,2205.0,2221.59
2024-01-06,2268.28,2269.88,2216.0,2240.81
2024-01-05,2267.45,2276.44,2206.51,2268.11
2024-01-04,2209.66,2294.22,2201.52,2266.92
2024-01-03,2355.36,2385.0,2071.05,2209.87
2024-01-02,2352.44,2430.34,2342.77,2355.36
2024-01-01,2282.04,2353.1,2265.37,2352.43
2023-12-31,2291.73,2321.63,2260.0,2282.06
2023-12-30,2299.02,2322.86,2268.01,2291.63
2023-12-29,2343.99,2384.93,2256.39,2299.32
2023-12-28,2377.98,2444.71,2278.66,2343.81
2023-12-27,2230.85,2391.99,2211.8,2378.0
2023-12-26,2271.11,2274.98,2179.59,2230.48
2023-12-25,2264.02,2305.0,2253.18,2271.4
2023-12-24,2308.14,2325.96,2243.52,2264.04
2023-12-23,2324.78,2330.67,2265.06,2308.25
2023-12-22,2239.44,2342.0,2229.71,2324.65
2023-12-21,2202.33,2278.56,2183.39,2239.15
2023-12-20,2177.68,2266.48,2159.0,2202.33
2023-12-19,2219.26,2254.65,2136.37,2177.95
2023-12-18,2197.05,2224.8,2111.8,2219.0
2023-12-17,2228.93,2248.29,2192.3,2197.18
2023-12-16,2221.0,2263.32,2210.0,2229.33
2023-12-15,2315.57,2317.99,2201.19,2220.54
2023-12-14,2260.5,2331.74,2232.0,2315.87
2023-12-13,2203.64,2283.37,2147.01,2260.17
2023-12-12,2224.97,2244.28,2167.16,2203.76
2023-12-11,2352.85,2355.58,2127.29,2225.07
2023-12-10,2341.19,2377.57,2322.03,2352.86
2023-12-09,2359.26,2404.0,2327.74,2340.87
2023-12-08,2355.55005,2391.78,2336.0,2359.24
2023-12-07,2233.4,2380.9,2222.67,2355.17993
2023-12-06,2293.5,2311.98,2220.0,2233.32
2023-12-05,2243.03,2304.15,2188.33,2293.58
2023-12-04,2193.17,2273.67,2191.45,2243.17
2023-12-03,2164.81,2216.76,2134.29,2193.16
2023-12-02,2086.95,2186.66,2083.0,2165.02
2023-12-01,2051.94,2109.0,2044.97,2086.95
2023-11-30,2028.76,2054.21,2021.24,2051.65
2023-11-29,2047.1,2074.24,2018.0,2029.42
2023-11-28,2027.23,2071.49,1996.04,2047.0
2023-11-27,2062.53,2071.05,1986.45,2027.23
2023-11-26,2080.77,2088.88,2036.73,2062.07
2023-11-25,2077.08,2084.12,2023.0,2080.91
2023-11-24,2057.92,2118.99,2055.51,2077.07
2023-11-23,2059.7,2085.0,2035.71,2057.43
2023-11-22,1932.9,2089.13,1928.92,2059.7
2023-11-21,2021.22,2034.67,1930.53,1932.91
2023-11-20,2012.0,2066.98,1990.6,2021.55
2023-11-19,1962.62,2015.5,1943.31,2011.15
2023-11-18,1960.85,1971.0,1915.0,1962.5
2023-11-17,1961.65,1991.25,1905.69,1960.86
2023-11-16,2058.71,2091.89,1940.59,1961.67
2023-11-15,1979.28,2062.98,1967.14,2058.32
2023-11-14,2054.0,2064.72,1935.5,1979.48
2023-11-13,2044.73,2117.95,2028.57,2054.0
2023-11-12,2053.33,2065.77,2001.0,2044.73
2023-11-11,2078.07,2089.53,2030.49,2052.9
2023-11-10,2120.96,2136.62,2065.01,2077.64
2023-11-09,1888.44,2131.6,1882.2,2120.77
2023-11-08,1885.33,1904.87,1872.64,1888.26
2023-11-07,1900.6,1907.09,1850.0,1885.33
2023-11-06,1892.05,1914.23,1869.23,1900.57
2023-11-05,1855.72,1913.79,1846.18,1892.05
2023-11-04,1832.56,1870.0,1823.75,1855.72
2023-11-03,1800.64,1834.47,1776.8,1832.53
2023-11-02,1846.73,1874.41,1784.26,1800.58
2023-11-01,1814.84,1857.88,1783.0,1846.64
2023-10-31,1808.99,1819.85,1781.52,1815.01
2023-10-30,1795.02,1830.72,1778.28,1808.98
2023-10-29,1776.19,1811.98,1762.74,1794.93
2023-10-28,1779.46,1803.18,1770.42,1776.04
2023-10-27,1803.17,1803.62,1744.35,1779.75
2023-10-26,1786.92,1865.78,1640.0,1803.12
2023-10-25,1784.96,1818.34,1760.0,1786.94
2023-10-24,1765.88,1854.28,1756.32,1785.09
2023-10-23,1663.25,1799.94,1656.9,1765.88
2023-10-22,1629.01,1667.87,1621.06,1663.53
2023-10-21,1603.71,1643.71,1592.33,1628.98
2023-10-20,1566.55,1629.99,1561.16,1603.7
2023-10-19,1563.24,1574.53,1541.92,1566.73
2023-10-18,1564.79,1585.49,1555.58,1563.24
2023-10-17,1599.33,1600.66,1551.84,1564.69
2023-10-16,1557.85,1641.71,1555.01,1599.33
2023-10-15,1554.9,1566.62,1548.68,1557.84
2023-10-14,1552.12,1561.87,1544.76,1554.91
2023-10-13,1539.47,1575.0,1537.63,1552.12
2023-10-12,1566.73,1568.76,1520.0,1539.68
2023-10-11,1567.5,1578.51,1545.01,1566.78
2023-10-10,1579.69,1594.91,1551.0,1567.13
2023-10-09,1632.68,1635.57,1545.82,1580.06
2023-10-08,1633.7,1641.24,1616.5,1632.75
2023-10-07,1645.25,1647.72,1630.07,1633.72
2023-10-06,1612.2,1662.99,1611.24,1645.24
2023-10-05,1646.58,1655.0,1605.91,1611.43
2023-10-04,1656.91,1657.7,1624.78,1646.81
2023-10-03,1662.45,1670.59,1643.42,1656.92
2023-10-02,1733.88,1743.59,1636.11,1662.42
2023-10-01,1671.01,1755.44,1668.36,1733.59
2023-09-30,1667.42,1694.5,1666.24,1671.0
2023-09-29,1652.75,1688.05,1648.27,1667.42
2023-09-28,1598.71,1668.87,1598.07,1652.75
2023-09-27,1593.75,1633.99,1583.16,1598.32
2023-09-26,1588.43,1600.0,1580.3,1594.11
2023-09-25,1580.44,1597.72,1562.77,1588.42
2023-09-24,1593.85,1601.02,1569.76,1580.44
2023-09-23,1592.98,1597.99,1588.0,1593.84
2023-09-22,1583.79,1602.56,1576.79,1592.98
2023-09-21,1622.18,1625.42,1567.51,1583.81
2023-09-20,1643.09,1649.42,1604.39,1622.18
2023-09-19,1636.74,1661.34,1626.37,1643.05
2023-09-18,1622.49,1668.68,1604.69,1636.77
2023-09-17,1634.3,1634.89,1611.78,1622.3
2023-09-16,1641.18,1652.36,1631.42,1634.3
2023-09-15,1626.52,1654.07,1611.51,1641.14
2023-09-14,1607.58,1644.04,1606.68,1626.31
2023-09-13,1593.12,1618.4,1581.87,1607.52
2023-09-12,1551.84,1625.47,1549.73,1592.92
2023-09-11,1617.38,1619.0,1531.0,1551.9
2023-09-10,1635.45,1635.8,1598.31,1617.28
2023-09-09,1636.32,1637.39,1630.08,1635.45
2023-09-08,1647.77002,1658.69,1616.17,1636.31
2023-09-07,1633.08,1659.6,1623.85,1647.77002
2023-09-06,1634.38,1670.0,1607.59,1633.06
2023-09-05,1630.71,1648.42,1609.76,1634.38
2023-09-04,1635.79,1644.76,1616.91,1630.87
2023-09-03,1637.28,1647.04,1625.17,1635.71
2023-09-02,1629.01,1645.0,1628.21,1637.27
2023-09-01,1645.88,1654.24,1603.0,1628.88
2023-08-31,1705.25,1728.02,1630.0,1645.8
2023-08-30,1729.49,1730.68,1694.32,1705.17
2023-08-29,1652.75,1745.53,1640.02,1729.86
2023-08-28,1658.21,1663.43,1623.0,1652.86
2023-08-27,1646.98,1659.99,1645.71,1658.2
2023-08-26,1653.93,1655.4,1644.06,1646.98
2023-08-25,1661.14,1676.19,1635.59,1653.95
2023-08-24,1679.56,1683.09,1636.0,1661.14
2023-08-23,1634.87,1701.0,1629.5,1679.97
2023-08-22,1667.52,1669.11,1579.95,1634.87
