datetime,open,high,low,close
2024-10-08,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-07,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-06,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-05,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-04,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-03,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-02,0.37940001,0.37940001,0.37940001,0.37940001
2024-10-01,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-30,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-29,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-28,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-27,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-26,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-25,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-24,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-23,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-22,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-21,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-20,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-19,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-18,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-17,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-16,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-15,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-14,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-13,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-12,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-11,0.37940001,0.37940001,0.37940001,0.37940001
2024-09-10,0.38260001,0.38260001,0.37799999,0.37940001
2024-09-09,0.3757,0.38550001,0.3721,0.3822
2024-09-08,0.36950001,0.3795,0.36739999,0.3757
2024-09-07,0.3662,0.37619999,0.3644,0.36939999
2024-09-06,0.36849999,0.3793,0.35589999,0.36590001
2024-09-05,0.38139999,0.38530001,0.36309999,0.36849999
2024-09-04,0.39770001,0.40009999,0.36230001,0.38119999
2024-09-03,0.41049999,0.41420001,0.39719999,0.3976
2024-09-02,0.4021,0.41420001,0.3964,0.41080001
2024-09-01,0.41960001,0.42030001,0.39770001,0.40239999
2024-08-31,0.421,0.42680001,0.4174,0.41980001
2024-08-30,0.42469999,0.43000001,0.39910001,0.42089999
2024-08-29,0.43630001,0.44589999,0.4145,0.42519999
2024-08-28,0.46579999,0.4659,0.426,0.43669999
2024-08-27,0.50239998,0.51429999,0.45919999,0.4664
2024-08-26,0.52450001,0.52759999,0.50160003,0.50239998
2024-08-25,0.5711,0.57480001,0.52310002,0.52509999
2024-08-24,0.53789997,0.58099997,0.53100002,0.57139999
2024-08-23,0.53280002,0.54339999,0.51980001,0.5377
2024-08-22,0.52410001,0.53979999,0.51620001,0.53210002
2024-08-21,0.46160001,0.52850002,0.45640001,0.52530003
2024-08-20,0.42969999,0.4668,0.42899999,0.4614
2024-08-19,0.41139999,0.43020001,0.40979999,0.43009999
2024-08-18,0.41010001,0.41890001,0.40709999,0.41159999
2024-08-17,0.40349999,0.41049999,0.4016,0.4104
2024-08-16,0.40110001,0.4075,0.3926,0.4041
2024-08-15,0.4237,0.43169999,0.3969,0.4012
2024-08-14,0.42210001,0.4253,0.40830001,0.42410001
2024-08-13,0.4251,0.42640001,0.41119999,0.42210001
2024-08-12,0.403,0.4321,0.40189999,0.42629999
2024-08-11,0.42629999,0.43740001,0.40259999,0.40290001
2024-08-10,0.4215,0.4314,0.4188,0.42629999
2024-08-09,0.43169999,0.43169999,0.414,0.4219
2024-08-08,0.391,0.43270001,0.38699999,0.43169999
2024-08-07,0.40779999,0.41670001,0.3876,0.3919
2024-08-06,0.384,0.4172,0.384,0.40790001
2024-08-05,0.4219,0.42429999,0.3378,0.38429999
2024-08-04,0.45339999,0.45789999,0.40970001,0.4215
2024-08-03,0.46779999,0.47369999,0.44279999,0.45480001
2024-08-02,0.49160001,0.4946,0.45739999,0.46830001
2024-08-01,0.49559999,0.50470001,0.46630001,0.4921
2024-07-31,0.50520003,0.51990002,0.49129999,0.49579999
2024-07-30,0.51069999,0.52509999,0.50050002,0.50529999
2024-07-29,0.50870001,0.52460003,0.50870001,0.5104
2024-07-28,0.51679999,0.52039999,0.505,0.5086
2024-07-27,0.51440001,0.52359998,0.50959998,0.51670003
2024-07-26,0.49720001,0.51520002,0.49680001,0.5147
2024-07-25,0.51660001,0.51990002,0.4813,0.4973
2024-07-24,0.53259999,0.5402,0.51380002,0.51700002
2024-07-23,0.53030002,0.55790001,0.51990002,0.5327
2024-07-22,0.54890001,0.55220002,0.52710003,0.53049999
2024-07-21,0.54159999,0.54909998,0.5223,0.54830003
2024-07-20,0.53320003,0.54229999,0.52770001,0.54149997
2024-07-19,0.51660001,0.53439999,0.50660002,0.53320003
2024-07-18,0.54079998,0.55190003,0.51059997,0.51670003
2024-07-17,0.54329997,0.56089997,0.53939998,0.5395
2024-07-16,0.54869998,0.55199999,0.52020001,0.5431
2024-07-15,0.53109998,0.54960001,0.52920002,0.54900002
2024-07-14,0.53140002,0.53490001,0.51779997,0.5309
2024-07-13,0.5072,0.53570002,0.50550002,0.53100002
2024-07-12,0.49810001,0.50989997,0.49180001,0.5072
2024-07-11,0.5126,0.52410001,0.49669999,0.49810001
2024-07-10,0.50089997,0.51560003,0.49340001,0.51279998
2024-07-09,0.5,0.5086,0.49349999,0.50089997
2024-07-08,0.47780001,0.51410002,0.46059999,0.50190002
2024-07-07,0.50590003,0.50590003,0.47530001,0.4774
2024-07-06,0.46759999,0.50819999,0.46560001,0.50639999
2024-07-05,0.4941,0.4941,0.42989999,0.46759999
2024-07-04,0.5309,0.53539997,0.49329999,0.49399999
2024-07-03,0.57200003,0.574,0.52679998,0.53100002
2024-07-02,0.55790001,0.574,0.55589998,0.5715
2024-07-01,0.56129998,0.56950003,0.55379999,0.55790001
2024-06-30,0.54790002,0.56529999,0.54479998,0.56110001
2024-06-29,0.5528,0.56339997,0.54710001,0.54790002
2024-06-28,0.56699997,0.5711,0.55250001,0.55309999
2024-06-27,0.55180001,0.57120001,0.54350001,0.56699997
2024-06-26,0.56760001,0.57169998,0.54750001,0.5517
2024-06-25,0.56110001,0.57669997,0.55809999,0.56739998
2024-06-24,0.56099999,0.56669998,0.53890002,0.56150001
2024-06-23,0.57090002,0.5848,0.55900002,0.5614
2024-06-22,0.5686,0.57389998,0.56279999,0.57090002
2024-06-21,0.57370001,0.58240002,0.56650001,0.5686
2024-06-20,0.57669997,0.59670001,0.56809998,0.57340002
2024-06-19,0.55690002,0.58130002,0.55430001,0.57709998
2024-06-18,0.5851,0.58639997,0.51480001,0.55729997
2024-06-17,0.61949998,0.62040001,0.57679999,0.58429998
2024-06-16,0.61690003,0.62800002,0.60460001,0.61940002
2024-06-15,0.59170002,0.61809999,0.59130001,0.61699998
2024-06-14,0.6049,0.6128,0.57319999,0.5916
2024-06-13,0.64450002,0.64590001,0.60070002,0.60479999
2024-06-12,0.61760002,0.65060002,0.60619998,0.64469999
2024-06-11,0.64969999,0.65170002,0.61150002,0.61760002
2024-06-10,0.65509999,0.66280001,0.63709998,0.64969999
2024-06-09,0.64960003,0.65649998,0.64429998,0.6552
2024-06-08,0.667,0.66930002,0.6415,0.6498
2024-06-07,0.72549999,0.7281,0.6207,0.667
2024-06-06,0.72500002,0.74080002,0.71429998,0.72570002
2024-06-05,0.71560001,0.72640002,0.70819998,0.72479999
2024-06-04,0.70450002,0.71929997,0.69770002,0.71499997
2024-06-03,0.68970001,0.71249998,0.6832,0.70459998
2024-06-02,0.69880003,0.70550001,0.68629998,0.68980002
2024-06-01,0.69510001,0.70319998,0.69150001,0.699
2024-05-31,0.6965,0.70889997,0.68489999,0.69440001
2024-05-30,0.71490002,0.7227,0.68970001,0.6965
2024-05-29,0.73280001,0.74599999,0.71399999,0.71509999
2024-05-28,0.74419999,0.74980003,0.72250003,0.73229998
2024-05-27,0.7159,0.75089997,0.7137,0.74430001
2024-05-26,0.72920001,0.73299998,0.71329999,0.71600002
2024-05-25,0.72320002,0.7335,0.72079998,0.72920001
2024-05-24,0.74250001,0.75550002,0.70429999,0.72369999
2024-05-23,0.7234,0.7579,0.69679999,0.74379998
2024-05-22,0.7295,0.7331,0.70319998,0.72329998
2024-05-21,0.75209999,0.75880003,0.71939999,0.72909999
2024-05-20,0.68290001,0.7561,0.67540002,0.75059998
2024-05-19,0.70910001,0.71259999,0.68059999,0.68309999
2024-05-18,0.71350002,0.72189999,0.70779997,0.70920002
2024-05-17,0.69419998,0.72060001,0.69019997,0.71359998
2024-05-16,0.68599999,0.69809997,0.667,0.69410002
2024-05-15,0.65039998,0.68790001,0.64450002,0.68610001
2024-05-14,0.66289997,0.66720003,0.64819998,0.64950001
2024-05-13,0.671,0.68019998,0.64700001,0.66339999
2024-05-12,0.67540002,0.68400002,0.66850001,0.67070001
2024-05-11,0.67189997,0.68779999,0.67159998,0.67570001
2024-05-10,0.69419998,0.70179999,0.66460001,0.67210001
2024-05-09,0.68169999,0.69880003,0.67220002,0.69440001
2024-05-08,0.69279999,0.69529998,0.67269999,0.68099999
2024-05-07,0.7098,0.71859998,0.68989998,0.69319999
2024-05-06,0.73379999,0.77759999,0.70950001,0.70950001
2024-05-05,0.72920001,0.74080002,0.71890002,0.73369998
2024-05-04,0.73210001,0.73979998,0.72420001,0.72899997
2024-05-03,0.72109997,0.74110001,0.71469998,0.73199999
2024-05-02,0.69239998,0.72640002,0.6735,0.72079998
2024-05-01,0.66720003,0.69700003,0.63270003,0.6918
2024-04-30,0.7044,0.71289998,0.64929998,0.66689998
2024-04-29,0.72109997,0.7331,0.6904,0.70420003
2024-04-28,0.73509997,0.74949998,0.7184,0.72109997
2024-04-27,0.7033,0.73540002,0.68339998,0.73290002
2024-04-26,0.72109997,0.73119998,0.69999999,0.70240003
2024-04-25,0.70539999,0.72680002,0.69129997,0.72030002
2024-04-24,0.7288,0.76349998,0.69819999,0.70469999
2024-04-23,0.74239999,0.74849999,0.72320002,0.72920001
2024-04-22,0.71350002,0.7493,0.70929998,0.74239999
2024-04-21,0.73769999,0.74470001,0.70099998,0.71399999
2024-04-20,0.6728,0.7403,0.66409999,0.73820001
2024-04-19,0.6749,0.69050002,0.6214,0.67229998
2024-04-18,0.66759998,0.6911,0.65030003,0.67559999
2024-04-17,0.70249999,0.7098,0.6559,0.66799998
2024-04-16,0.70639998,0.72970003,0.67269999,0.70300001
2024-04-15,0.70910001,0.75139999,0.68489999,0.70779997
2024-04-14,0.6516,0.71780002,0.63160002,0.71109998
2024-04-13,0.76499999,0.77219999,0.58920002,0.65189999
2024-04-12,0.87779999,0.89420003,0.73259997,0.76560003
2024-04-11,0.88590002,0.89600003,0.86159998,0.87800002
2024-04-10,0.89649999,0.90259999,0.85839999,0.88749999
2024-04-09,0.9472,0.94989997,0.8944,0.8973
2024-04-08,0.91170001,0.94880003,0.8901,0.9465
2024-04-07,0.89700001,0.92309999,0.89380002,0.91149998
2024-04-06,0.88340002,0.90609998,0.88129997,0.89700001
2024-04-05,0.90399998,0.9084,0.86040002,0.88380003
2024-04-04,0.89480001,0.92210001,0.87300003,0.90539998
2024-04-03,0.89999998,0.92229998,0.87519997,0.89490002
2024-04-02,0.94999999,0.95020002,0.88590002,0.90009999
2024-04-01,1.003,1.0075999,0.92699999,0.95099998
2024-03-31,0.97909999,1.0038,0.977,1.0033
2024-03-30,0.99089998,1.0037,0.97539997,0.9799
2024-03-29,1.0019,1.006,0.97689998,0.99059999
2024-03-28,1.008,1.0258,0.99610001,1.0019
2024-03-27,1.0457,1.0867,1.00049996,1.0086
2024-03-26,1.0459,1.0771,1.0264,1.0461
2024-03-25,1.0118,1.0601,1.0024,1.0454
2024-03-24,0.97860003,1.0147,0.97539997,1.0116
2024-03-23,0.97219998,1.0028,0.95499998,0.97890002
2024-03-22,0.99559999,1.0186,0.95160002,0.97299999
2024-03-21,1.0057,1.0131,0.97180003,0.99559999
2024-03-20,0.93059999,1.0161,0.9113,1.0081
2024-03-19,1.0299,1.0359,0.9109,0.93330002
2024-03-18,1.0886,1.0896,1.0096,1.0304
2024-03-17,1.047,1.0993,1.0071,1.0884
2024-03-16,1.1406,1.1683,1.0268,1.0424
2024-03-15,1.2218,1.23,1.0714,1.141
2024-03-14,1.2719,1.2839,1.1635,1.2221
2024-03-13,1.1817,1.2887,1.1764,1.2702
2024-03-12,1.241,1.2463,1.132,1.1817
2024-03-11,1.2288,1.2495,1.1726,1.2406
2024-03-10,1.1558,1.2448,1.1451,1.229
2024-03-09,1.1248,1.1573,1.1179,1.1566
2024-03-08,1.1607,1.177,1.099,1.1246
2024-03-07,1.1193,1.1745,1.1007,1.1602
2024-03-06,1.0331,1.1178,0.9939,1.1165
2024-03-05,1.1432,1.146,0.94999999,1.0336
2024-03-04,1.0902,1.1492,1.0808,1.1448
2024-03-03,1.0955,1.1177,1.0335,1.0894
2024-03-02,1.0233,1.0998,1.0233,1.0949
2024-03-01,1.0021,1.0293,1.0019,1.0249
2024-02-29,1.0082,1.0615,0.98079997,1.00090003
2024-02-28,1.0285,1.0672,0.9655,1.0092
2024-02-27,1.0599,1.0771,1.0169,1.0286
2024-02-26,0.99860001,1.0713,0.97180003,1.0587
2024-02-25,0.99379998,1.0037,0.9641,0.99839997
2024-02-24,0.98570001,1.0294,0.97399998,0.99400002
2024-02-23,0.99370003,1.0061001,0.94550002,0.98659998
2024-02-22,0.95069999,1.0501,0.92189997,0.99360001
2024-02-21,1.0227,1.0354,0.90859997,0.95099998
2024-02-20,0.9975,1.0331,0.94279999,1.0234
2024-02-19,0.9993,1.0105,0.9752,0.99730003
2024-02-18,0.92799997,0.99970001,0.91829997,0.9993
2024-02-17,0.95139998,0.95859998,0.90460002,0.92809999
2024-02-16,0.88980001,0.9562,0.88590002,0.95069999
2024-02-15,0.89029998,0.90969998,0.87279999,0.8897
2024-02-14,0.85420001,0.89319998,0.84420002,0.88990003
2024-02-13,0.88090003,0.88489997,0.84350002,0.85369998
2024-02-12,0.83530003,0.88550001,0.81849998,0.87959999
2024-02-11,0.84920001,0.86500001,0.83160001,0.83530003
2024-02-10,0.8549,0.86849999,0.83770001,0.8488
